waktu,username,text
2022-03-09 04:09:53+00:00,blu ya,b'@nrulismawatii ak mental yudi'
2022-03-09 16:16:36+00:00,Aj_krishh,b'@ntvarsa1212 @Ravi_suriyafan @news7tamil @Raja_SFC_Off @mp_saminathan @Suriya_offl Mental madri nenga dha nakkitu irukinga'
2022-03-09 22:46:09+00:00,kunangkunang,b'@nu_online Bagus yai jauhi sarang penyamun..... kalau mental pejabat bgni bagus .... jangan ikutan dalam sistem ga\xe2\x80\xa6 https://t.co/XoE3gUxfX9'
2022-03-10 08:56:45+00:00,Not so typical gf,b'@nuhaalls @skrdlla Dapet mental iya nuh wkwkw'
2022-03-09 05:12:57+00:00,NINI ):),"b'@nunayeaah Padahal mengakui kesalahan dan minta maaf nggak bikin hina, justru memperlihatkan kalau secara mental udah dewasa \xf0\x9f\x98\x8c'"
2022-03-08 14:06:18+00:00,naddd.,b'@nunugieeee mental tdk stabil'
2022-03-10 15:18:12+00:00,pun,b'@nunuzac_ Apa apa mental health dikit2 mental health'
2022-03-10 10:59:29+00:00,S.H????,b'@nurfazlinaJ Takbolehh aaa mental torture mcm ni. Jahat'
2022-03-10 07:08:15+00:00,miorahmadshah,"b'@nurjehaada Masalah kesihatan mental adalah hal yg serius ya tuan puan. Jika kita tidak merasakannya, jgn pula perl\xe2\x80\xa6 https://t.co/lQg9lTql9b'"
2022-03-09 05:24:42+00:00,JOSEPH STALIN,"b'@nurrhadiwijaya @PorosHalangID hampir smua ny bgitu, cmn lari2 jogging doang, bgitu lah kira2 kalau pemainny mental oncom'"
2022-03-10 15:24:58+00:00,faa ??,b'@nurulazizh_ Ye weh boleh mental aku dengar'
2022-03-10 13:26:32+00:00,tiana,b'@nurulsalsabila2 ya bagusnya sih emang gitu. menjaga kesehatan mental juga wkwk \xf0\x9f\x99\x82'
2022-03-08 13:39:59+00:00,Ibeu.,"b'@nusluf bgimana yh ana hrus bilank ke abi, ntar klo dimarahin ana kena mental breadtalk. jadi mksd angtum kasta ana\xe2\x80\xa6 https://t.co/Gf6rNHHaCF'"
2022-03-10 15:48:41+00:00,ann ??,b'@nutforearthmix lebih khawatir sama mental health jaechan sendiri daripada soal perkara genrenya.. mereka dukung ko\xe2\x80\xa6 https://t.co/FbELWNmgbc'
2022-03-08 15:52:20+00:00,Apek ????,"b'@nuyuizzati Dok best yu, bayar mahal, keno galas beg berat, keno naik sdiri, boleh letih, boleh mental. Mano best pon dok tahu.'"
2022-03-10 14:17:44+00:00,Nom,"b'@Nuyuybestiemu Aku si pantang mundur. Kecuali klo nonton film kian Santang, Aku agak munduran (takut goloknya mental)\xf0\x9f\x98\x82'"
2022-03-10 04:48:52+00:00,dea,b'@nvvl4 Mental illnois diet hari sabtu \xe2\x98\xba\xef\xb8\x8f'
2022-03-10 11:34:14+00:00,maru sedang menangis,b'@nwoopss Untung ak mental yudi https://t.co/DTYvXsQNU7'
2022-03-10 15:17:50+00:00,?? | ponpon only??,b'@nylmyk_ Mental aku masih mental kayu\xf0\x9f\xa5\xba'
2022-03-08 15:35:34+00:00,Saasun_sasehok,b'@nyonyahsyuper Ni orang gak kena mental ap uda ilang urat malu???'
2022-03-08 14:30:59+00:00,cin??,b'@nyonyakjw wkwk butuh keberanian dan mental yang besar yaa lan \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-03-10 11:32:04+00:00,"Langga. (fb ya, sender base nih)","b'@nyonyakyungsoo Duh kak mau tetangga atau siapa aja, mental diri sendiri tuh lebih jadi prioritas. Gak pernah jadi\xe2\x80\xa6 https://t.co/q0clmTZ0ca'"
2022-03-09 13:40:39+00:00,Mamanya rapuchan lagi hiatus smpe wisuda (NAA)),b'@nyutaneko Waduh siap mental aku sih kalo beneran'
2022-03-08 15:14:40+00:00,tata??,"b'@Nyxtyl Sama kak, mental mulu wkwkw'"
2022-03-09 15:51:15+00:00,En,b'@nzrsapp_ lebih kena mental temen\xe2\x80\x9d udah bimbingan sini masih bimbang fren :\xe2\x80\x99('
2022-03-10 16:24:48+00:00,SISIL â€¢ Seks Ed,"b'@o__mad Hi kak Omad, besok izin untuk unfollow kamu dulu ya. Mau break dulu utk mental health aku, lagi bad vibe banget \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc'"
2022-03-10 16:00:02+00:00,Nanas,b'@o__mad Mental health si tapi kok kaya nelantarin kerjaan \xf0\x9f\x98\x85'
2022-03-08 15:35:41+00:00,Luda ?,b'@O4KEP1ER Ini mental yupi!!! \xf0\x9f\x98\x94'
2022-03-09 16:08:34+00:00,_Halfplastic,b'@o62Enp tbl tbl tbl\xf0\x9f\x98\xad sedikit shock tp g kena mental\xf0\x9f\x98\x9d\xe2\x9c\x8c\xf0\x9f\x8f\xbb'
2022-03-09 00:41:04+00:00,Fira-unera,b'@ObayKusut duitnya banyak sekarang. tahu dong mental orang2 pemuja sahwat..'
2022-03-09 04:48:03+00:00,amar makruf,b'@ObayKusut HARGA DIRIMU SEBATAS COCOT AMPLOPMU  \xe2\x80\xbc\xef\xb8\x8f  MENTAL MENTAL PEN\xf0\x9f\x91\x85\xf0\x9f\x91\x85\xf0\x9f\x91\x85'
2022-03-09 05:10:15+00:00,?? ????????? ?? ?? ?? ?? ????????? ?? ?? ???? ????,"b'@oceanofpearIs kena mental, lance musuh bisa sing sing sing sing, dia ngga WKWKWKWK'"
2022-03-10 03:49:38+00:00,kutaktau,"b'@och_ii Iya aku pribadi justru seneng pernah dididik keras jd kerasa di mental, anak jaman now dikerasin dikit udah\xe2\x80\xa6 https://t.co/3Vl2ZhNkrc'"
2022-03-09 21:53:35+00:00,??Che,b'@odetomimin @harienxyz ak tdk siap mental T_T'
2022-03-10 16:12:58+00:00,Danova,b'@Odiyseus 11-12 sama bubur dimsum sama mental background'
2022-03-10 07:42:32+00:00,goza,"b'@official_kyp cang be berpikir psg kel lolos, eh ternyata emang pada dasarnya no mental'"
2022-03-08 14:56:32+00:00,YeonJoo??,b'@officiial_wonho Hehe istirahat buat mental ka abis itu sibuk buka go\xf0\x9f\x98\x85'
2022-03-09 14:44:18+00:00,not ru,b'@offtogun HADEHHH bau-baunya kita harus siap siaga sedia air mata dan menguatkan mental buat 2 episode terakhir gak sih \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2'
2022-03-09 11:27:37+00:00,??`dini kinda ia,"b'@ofycel @treasuremenfess HDLWHDHSHD SIAPKAN MENTAL MU NA, JGN PINGSAN'"
2022-03-09 05:52:48+00:00,Dead Ass,b'@OH__DAISY Kalo aku sih jujur bilang ngga bisa dan jujur bilang emang ngga siap secara mental buat ketemu. Hehehe'
2022-03-09 15:36:58+00:00,pakeFbukanP,b'@ohdaishyy @persib Euforianya muncul lagi yah..wlo main belum bener2 teuing tapi mental udah ada..dari ketinggalan\xe2\x80\xa6 https://t.co/SGI6Hafr0q'
2022-03-09 08:36:39+00:00,Ceu Nyol || MABOK CHANYEOL ??,"b'@ohjjexl Harus kuat2 mental sie kalo gabung tim2 begitu mah bep, banyak masang muka tembok juga \xf0\x9f\x98\x84'"
2022-03-10 17:29:01+00:00,akun random,b'@ohmybeautybank Banyakin beban pikiran dan selalu bikin masalah yang sampe bikin kita kena mental \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 selalu berhasil itu'
2022-03-10 11:35:18+00:00,mirdha randini,"b'@ohmybeautybank Batin atau lo rusak mental, jamin'"
2022-03-09 10:26:13+00:00,R.E.A,"b'@ohmybeautybank Beberapa bulan lalu pernah mental breakdown abis kutekan pake hena, diilangin pake apa aja gailang,\xe2\x80\xa6 https://t.co/QsBrGVPdb3'"
2022-03-10 04:39:19+00:00,dhul_,b'@ohmybeautybank Dr 70 ke 49 cuma 2 bln dikiranya ngobat padahal kerja ngebatin + kena mental itu termasuk diet kah hahahaha'
2022-03-09 11:18:33+00:00,Ra,b'@ohmybeautybank Jangan panik ndeeer. Seminggu juga bakalan ilang kok. Cuman harus kuat mental aja.'
2022-03-10 05:03:06+00:00,A S Y A N A,"b'@ohmybeautybank Kena mental, banyak utang, diet lu berhasil'"
2022-03-10 13:56:25+00:00,â€¢queen of loveâ€¢,"b'@ohmybeautybank ortu sakit, ekonomi, stres, main2 sma mental itu beberapa saran dari saya'"
2022-03-10 15:18:09+00:00,surilisius,"b'@ohmybeautybank Pola makan, kesehatan mental juga diperhatiin'"
2022-03-10 08:05:28+00:00,scar-pio??,"b'@ohmybeautybank Stress kerja, kena mental sampe susah tidur, mau makan sebanyak apapun turun teruus bb nya wkakaka\xf0\x9f\x99\x82\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'"
2022-03-10 05:07:12+00:00,vina,"b'@ohmybeautybank stress, putus, sakit, kena mental'"
2022-03-10 11:58:21+00:00,Innalillahi,"b'@ohmybeautybank Stress, skit, patah hati gtu nder bisa nurunin berat badan. Mental juga bisa turun'"
2022-03-09 19:34:41+00:00,???????,"b'@ohmybeautybank wkwkw pacaran ama orang yang salah, kena mental gua, setaun ini turun hampir 20kg dan bisa turun te\xe2\x80\xa6 https://t.co/Yw1vokmGRL'"
2022-03-10 15:26:43+00:00,liaa slay olay,b'@ohyuckcan tebalin mental'
2022-03-09 00:54:58+00:00,geca sokrab,"b'@oiksyw \xf0\x9f\x98\x93\xf0\x9f\xa5\x80\xf0\x9f\x98\x93\xf0\x9f\xa5\x80\xf0\x9f\x98\x93 akk,,,ku,, smpai mental brikdong,,!!!'"
2022-03-10 11:10:49+00:00,eyys ??,b'@ojunpark_ bgt sumpah sejak si namgil kena mental'
2022-03-09 23:48:54+00:00,Kasiem Samqir,"b'@Okaminokiba3154 Iya, wkwkwk... Sampai kena mental nontonnya berhari2'"
2022-03-10 02:51:13+00:00,warga rt 9 ngonser ptd,b'@okelasip mana ada hikmah yang ada \xe2\x9c\xa8mental illness\xe2\x9c\xa8'
2022-03-09 15:13:52+00:00,yiin??,b'@okkotsuyuchaa gkk usahh... mental health (penting)'
2022-03-09 14:17:04+00:00,chocopie,"b'@okumuraew gapapa dek, biar mental kamu terlatih'"
2022-03-09 14:30:42+00:00,wijen struggle,b'@oluolee pensnya langsung kena mental'
2022-03-09 11:50:50+00:00,SULTHAN rebon. akun pengganti Sulthan.,b'@om_icron Hasil dari revolusi mental. Yg korupsi orang terdkat. Temsk kkn dalam  keluarga. https://t.co/nRB72MZXpw'
2022-03-08 23:31:30+00:00,norhanif azizan,b'@omarmokhtar_my Ni lah thugs mereka hasilkan. Pastu ckp tolong melayu. Mereka sendiri rosakkan mental melayu.'
2022-03-08 13:48:27+00:00,"Can't You Sleep Earlier, Kei ?","b'@Omnireaderfess CW // suicidal  Kalau gak ada kejadian orv, gede kemungkinannya dokja bundir. Ini karena mental sup\xe2\x80\xa6 https://t.co/G07F4XNRw0'"
2022-03-09 04:01:59+00:00,??,b'@Omnireaderfess YEJEHA KENA MENTAL WKWKWKWK'
2022-03-10 03:15:58+00:00,bunni,b'@omomewo Apakah sudah kena mental ? \xf0\x9f\x98\x83'
2022-03-09 08:34:39+00:00,Yugarick,b'@omongomongcom Gampang ya ngarang ama disangkutin nama orang setelah itu klaim mental illness sambil minta maaf'
2022-03-09 11:13:27+00:00,Feti ?? Onew's solo album is coming soon!,b'@onewooyoun Langsung pada mental breakdance \xf0\x9f\xa4\xa3'
2022-03-10 03:30:10+00:00,extrasugar,b'@onezrz awas kena mental kuliah mulu'
2022-03-09 15:25:39+00:00,Dobleehhh,b'@Ongis_Tegar @AremafcOfficial Pelatih level piro iki gar... Mental e gak gelem juara malah down ngini iki... \xf0\x9f\x98\x83'
2022-03-09 16:28:23+00:00,Ricky ?AREMA FC !!!?,b'@OngisnadeNet @AremafcOfficial @GilangJuragan99 Ngetes mental e arek\xc2\xb2 maen didelok suporter'
2022-03-10 03:29:54+00:00,Bal-balan era 4.0,"b'@OngisnadeNet @AremafcOfficial Coba Arema cari head coach dari Jepang, biar fisik, mental, taktik dan visi berpikir\xe2\x80\xa6 https://t.co/iagRrGNJui'"
2022-03-10 03:42:16+00:00,D'ys,"b'@OngisnadeNet @AremafcOfficial Kalau mau pelatih bagus, dan mental juara bisa ambil Sergio Farias. Pengalaman juara\xe2\x80\xa6 https://t.co/svQkD8LQZJ'"
2022-03-09 15:25:24+00:00,penyerang lubang,b'@OngisnadeNet @GilangJuragan99 musim depan cari pelatih yg juga bisa angkat mental tim ...'
2022-03-10 00:57:35+00:00,ORz,b'@OngisnadeNet Anceloti pas di everton biasa aja tuh nah loh yg bener pemain mental juara atau pelatih?'
2022-03-09 15:21:04+00:00,BLONG,b'@OngisnadeNet Bosok bosok Arema mentale bertahan ora duwe mental nyerang'
2022-03-09 15:53:15+00:00,????,"b'@OngisnadeNet butuh modelan kuch suharno sing iso gowo mental juara, jamane beliau arema diprediksi degradasi tapi\xe2\x80\xa6 https://t.co/It1jK7BKsr'"
2022-03-09 15:47:03+00:00,sam onom,"b'@OngisnadeNet Coach, emang mental, energi, konsentrasi &amp; cara main teammu sudah top kah, koq senangnya main bertaha\xe2\x80\xa6 https://t.co/8zaOaDSA2B'"
2022-03-09 16:01:39+00:00,Ario Pamungkas,"b'@OngisnadeNet Cuks... Winginane ngmong maine elek gkpopo penting menang,terus Hoki ne entek,maeng ngmongno mental,s\xe2\x80\xa6 https://t.co/p4xfsqHScc'"
2022-03-09 15:28:06+00:00,ANAK SENJA KEMALEMAN,"b'@OngisnadeNet Endi seng biyen mbengok"" permainan gak penting sg penting menang? Saiki sehat rah mental mu? Aku gak\xe2\x80\xa6 https://t.co/dky71MBJqG'"
2022-03-09 15:21:26+00:00,Dwi Ardhanianto,b'@OngisnadeNet Gak mental tok yo strategine seng template'
2022-03-09 15:30:26+00:00,TuanTakur,"b'@OngisnadeNet Gak.e fabiano iki bolak balek kesalahan, bagas adi nndi?? Hanif melbu malah nggantenj rafli, mental tandinge??'"
2022-03-09 15:48:37+00:00,mode pesawat,b'@OngisnadeNet Hoki ta mental? sing genah lek ngetik ojo mencla mencle \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-03-10 05:51:40+00:00,SUCK !!!,"b'@OngisnadeNet Jare hokine wes entek, saiki mental, dadi endi seng bener ? Mental opo hoki'"
2022-03-09 15:21:08+00:00,???? LEENDRÂ¿E,"b'@OngisnadeNet Kalah sak kabehe, taktik, strategi, mental kalah karo racikan e robert, robert ae wes paham'"
2022-03-09 16:07:41+00:00,Iqbal RF,b'@OngisnadeNet Katanya mental?'
2022-03-09 15:17:23+00:00,ryptttt,b'@OngisnadeNet kena mental wkw'
2022-03-10 03:33:45+00:00,mingke saja,"b'@OngisnadeNet kurang setuju pendapatnya, yang membedakan mereka bukan mental saja atau pemain. tapi strategi dari m\xe2\x80\xa6 https://t.co/XGKo4UMhmx'"
2022-03-09 15:24:25+00:00,Thiago Hewod Malang Raya,"b'@OngisnadeNet Mari ngomong hoki saiki ngomong mental... Permainan yo pncet ngunu"" ae kok'"
2022-03-09 15:29:48+00:00,A Zea Mays,b'@OngisnadeNet MASALAHE GK ONOK MENTAL MILITAN MALANGAN... MENTAL DUIK...   NEK DUIK.E ENTEG YO MENTAL.E ENTEK BOSKUH..'
2022-03-10 00:33:43+00:00,KomandanSayur a.k.a,b'@OngisnadeNet mental aman???? jangan pernah semangat dan tetap putus asa kawand!'
2022-03-09 15:22:55+00:00,Miroslav_zanu,b'@OngisnadeNet Mental juara iku perlu..'
2022-03-09 15:25:20+00:00,Ronie04,b'@OngisnadeNet Mental Lemah'
2022-03-09 15:32:45+00:00,Rendi Ardiansyah,b'@OngisnadeNet Menyerah sblom liga usai. Mental aman Sam ?'
2022-03-09 15:22:11+00:00,Dobleehhh,b'@OngisnadeNet Musim depan nahkoda fix GANTI! Golek seng mental juara! Sasaji'
2022-03-09 15:23:55+00:00,Nobita,"b'@OngisnadeNet Ngganti rafly sek menit sakmono,mental e pelatih e, duh.'"
2022-03-09 15:38:47+00:00,?????????? ???-????,b'@OngisnadeNet Pelatih ora due mental juara cok'
2022-03-10 08:11:37+00:00,.,b'@OngisnadeNet Sak iki butuh pelatih mental juara Wingi2 laopo ae koen net? Mabuk tah? Jare masih maen elek penting\xe2\x80\xa6 https://t.co/oR9uvtxcJ2'
2022-03-10 11:21:04+00:00,StudiGim,"b'@OngisnadeNet sementara psg, kate model pemain luar biasa apapun tapi pelatih ga duwe mental juara yo ga iso berbua\xe2\x80\xa6 https://t.co/3kohslKddd'"
2022-03-09 15:22:13+00:00,Last Goal Party,"b'@OngisnadeNet Setuju , mental'"
2022-03-09 19:12:58+00:00,Agung,b'@OngisnadeNet Setuju min. Mental bertanding e tambah drop saat menuju akhir. Padahal sempat naik performa e. Mungki\xe2\x80\xa6 https://t.co/btLkekkKor'
2022-03-09 15:18:46+00:00,DIDIK WAHYU PURNAMA,b'@OngisnadeNet setuju. mental udah jauh drop. permainan makin menurun. musim ini skip lagi.'
2022-03-09 23:55:48+00:00,Temennya Ham Ji Pyeong,b'@OngisnadeNet Si paling mental. Sok iye net wkwk'
2022-03-09 15:32:33+00:00,monday_is_sHit,b'@OngisnadeNet Skuad amburadul Mental e dadi koceng oren'
2022-03-09 15:40:22+00:00,Hendy,"b'@OngisnadeNet Sori net pemaine ora ono sing mental juara, Dendi &amp; Jhon yo kok kurang berpengaruh dadi senior &amp; kapt\xe2\x80\xa6 https://t.co/z6qynPWHF1'"
2022-03-09 15:19:22+00:00,Septian Prasetyo,b'@OngisnadeNet Tim senengane bertahan terus gak iso nyerang dan ngandalno hoki tok ndi onok seng mental e apik.  Gud\xe2\x80\xa6 https://t.co/XXUJafeDNc'
2022-03-09 15:18:08+00:00,David Christian,b'@OngisnadeNet Wingi hoki saiki mental'
2022-03-09 15:17:46+00:00,sagitariots,b'@OngisnadeNet Yokpo gak mental lek ditinggali ng paris ambe manajer e'
2022-03-10 00:35:41+00:00,?unar?,"b'@onifess berubah jadi kanao, biat douma mental breakdown lagi'"
2022-03-09 02:53:05+00:00,bby.u,b'@onlyhumanbby Iya mau aku hapus ni secretoku biar ga kena mental lgi'
2022-03-10 10:44:28+00:00,raaa?? kinda ia,b'@OnlyMork3 ahahahh bner tp gpp sdkit melatih mental \xf0\x9f\x98\x81oiyaa disana udh gelap ya'
2022-03-09 02:47:22+00:00,golieâ€”ia,b'@onorezasshu Bener-bener melatih mental \xf0\x9f\x98\x94\xf0\x9f\x98\x94'
2022-03-09 05:43:12+00:00,RJin,b'@ontahe MENTAL MISKIN Ga tuh\xf0\x9f\xa4\xb8\xf0\x9f\xa4\xb8'
2022-03-09 02:48:11+00:00,norÃ°urljÃ³s,"b'@onyourc__hy Tbh itu driku sndri wkwkwkwkwkwkk, kshann tmn*ku kena mental'"
2022-03-10 15:04:57+00:00,Lala,b'@onyuormark AYO SIAPKAN HATI MENTAL'
2022-03-10 05:34:50+00:00,coderecode,"b'@opiknh @SerieA_Lawas Yes, intinya dia udh di manjain di Milan, begitu ke PSG harus buktiin diri lagi, ga kuat secara mental'"
2022-03-10 14:27:46+00:00,choi kajof,b'@oposeh123 gaberani.. ak mental yupii \xf0\x9f\xa4\x95'
2022-03-09 23:33:01+00:00,ErBull,"b'@OposisiCerdas Ga punya nyali..rezim mental pecundang, isinya ceceran sperma firaun..!'"
2022-03-10 00:14:16+00:00,Nurwisnu Ardono,"b'@OposisiCerdas Kita tetap istikomah pembinaan mental di sana dengan pendekatan peradaban, insyllh berhasil'"
2022-03-09 12:07:03+00:00,Mas Jul ????????????,"b'@OposisiCerdas Tetep diwaspadai bisa jadi banser diperuntukkan angkatan ke-5,... tapi dengan mental yang ditampakka\xe2\x80\xa6 https://t.co/1pigqYyKto'"
2022-03-08 18:56:45+00:00,Lemon,b'@oraclecass ok mental stimulus needer \xf0\x9f\x99\x84'
2022-03-10 11:37:39+00:00,Daniel,b'@orencomell macam pesakit mental'
2022-03-09 09:03:34+00:00,chiki,b'@orionionrings beneran aku nonton mr.sunshine tiap abis dia muncul pasti aku pause bentar gara2 mental breakdown ml\xe2\x80\xa6 https://t.co/tn8fKgWeLB'
2022-03-10 15:18:34+00:00,ares,b'@osw_nina HAHSHS GAPAPA KOK NINAA AKU SUDAH MENGUATKAN FISIK DAN MENTAL AGAR TIDAK TERPENTAL \xf0\x9f\x98\x8e makasih banyak yaak\xf0\x9f\x92\x97\xe2\x80\xa6 https://t.co/krCR085d53'
2022-03-09 02:45:46+00:00,aya(ng),b'@othersidcs Mental anonim huwekk'
2022-03-09 05:58:54+00:00,Xel.,"b'@overshxt nah iya sih. kudu latihan punya mental kek rumah petrik. banyak banyak lakuin apa yang bikin lo hepi, gue\xe2\x80\xa6 https://t.co/n1G9BzyPMq'"
2022-03-09 06:29:36+00:00,Sasasantan,"b'@ovomalta Intinya kalau sklh elite, trs u gbsa bersosialisasi ya siap siap wkwkwk Dlu gw dibully secara fisik ama mental sih'"
2022-03-10 13:16:10+00:00,Ajuun,"b'@owloveable @unspokenwword Anak nya kaya nya ga mempan di rukiyah aja, mental ayat nya di telinga nya cel \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2022-03-09 23:46:16+00:00,awas,b'@ownedbytan yh menggadaikan mental dan air mata\xf0\x9f\x91\x8d'
2022-03-08 14:39:45+00:00,7D. agas GUNTARA #51N71N6,b'@oywner @7DEMUD mau kek waktu itu lu gua kena mental wkwwkwk'
2022-03-08 13:16:36+00:00,ester??,b'@Ozaa_sajaa Iya kata mental'
2022-03-09 23:24:20+00:00,AIR-Gen14,"b'@P3nj3l4j4h_id Ternyata memang parah, semoga disegerakan hukuman di dunia buat mrk...wakil Tuhan mental maling ..'"
2022-03-10 13:55:45+00:00,ying,b'@Pabl0escobarrrr @clayz666 @idextratime @martynziegler Mental dari mana squad lu bakalan beda 6 tahunan kedepan kal\xe2\x80\xa6 https://t.co/DlOmGQKYRm'
2022-03-09 22:13:27+00:00,Tahta Riski,b'@pabloescobarex @CoachJustinL mental berbicara bg\xf0\x9f\x98\x81'
2022-03-09 23:53:13+00:00,rin. ? ????,"b'@pacarestetik Walau kena mental, yg penting bkpp bahagia \xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-03-09 23:51:00+00:00,Ananda ??,"b'@pacarnyadilan Ah ga asik, mental kerupuk semua'"
2022-03-10 08:40:32+00:00,Venti,b'@pacarnyadilan Pengecut semua pelakunya!! Udah tau mental krupuk eh malah berulah kek gtu!! Anjgggg'
2022-03-10 11:10:14+00:00,"N/P/W/P ""No Porno Without Plot""","b'@pacarwataru ya allahhh inimah gila bangett anjirrr, gak waras inimahh udah mental keluarganya, udah delusional parah ituu'"
2022-03-10 17:15:54+00:00,??recious.,b'@pagnutan Ikutan kena mental kayak anak yang kerudungan t___t https://t.co/g4fEr3mxJL'
2022-03-09 00:17:31+00:00,jÃ³,"b'@paiezhee makasi, walaupun mental w ttp don'"
2022-03-09 23:45:43+00:00,Shiowrie/?????,"b'@paimonfess Arte aman, ascend aman, mental untuk gachanya tydack aman'"
2022-03-10 11:12:18+00:00,joko,"b'@paimonfess bukan iri sama hasilnya sih, tapi iri sama mental sender kok kuat lanjut skripsi sampe jadi s. bliz \xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-03-09 09:40:24+00:00,cie ?,b'@paimonfess nyiapin mental aja\xf0\x9f\xa7\x98'
2022-03-09 14:00:40+00:00,Raa,b'@paimonfess Siap primo dan mental dlu aja kalau aku\xf0\x9f\x98\xad'
2022-03-09 03:40:42+00:00,nisa,b'@paimonfess tim nyari joki abyss \xf0\x9f\x98\x8c\xf0\x9f\x91\x8c karna ngerjain abyss gak bagus buat mental health ku'
2022-03-09 21:39:07+00:00,kim jong hoa,b'@pakantono Mbappe kenek mental breakdown bes'
2022-03-09 02:57:26+00:00,??|wepeÂ²?,"b'@pakdemaozedong Kayaknya kalo kit biasa kaga bisa deket gitu, pasti mental blur objeknya'"
2022-03-09 23:13:53+00:00,Tukang Ngopi ?,"b'@PakkatDayak @DivHumas_Polri @Nicho_Silalahi Si Nicho mental Pengecut, stelah gw komen di blok!! Tukang hoax provok\xe2\x80\xa6 https://t.co/QNYlIXAyZQ'"
2022-03-09 00:18:57+00:00,Ragil Raharjo,b'@PambudiArief @VeritasArdentur Saya yang cuman numpang baca2 malah kena mental'
2022-03-10 07:00:42+00:00,f r i d a,b'@pamoodyaaa Aku yo mental pembeli dan pengguna \xf0\x9f\xa4\xa3'
2022-03-09 15:56:51+00:00,?? jejeon,b'@pancakeskims Haduh belom siap mental \xf0\x9f\x98\xad\xf0\x9f\x98\xad takut bgt'
2022-03-09 17:44:13+00:00,Riff,b'@pandaxxyy @indocringe_ kena mental'
2022-03-10 17:26:58+00:00,Mas RT,b'@pandh93 Kok ada sih cowok ngemis??? Mental nya gman ya'
2022-03-09 11:56:06+00:00,fajar asyfa,b'@panditfootball Peluang sama.mental juara dan keberuntungan syarat nya.satu tergelincir .satu step kalah menuju mahkota juara'
2022-03-09 07:15:52+00:00,acaaxy_,b'@pandoramada_ auto kena mental kyknya\xf0\x9f\xa5\xb2\xf0\x9f\xa4\xa3'
2022-03-10 15:02:06+00:00,adith,b'@panduwd @putuyusna Rusak mental juang teamnya sehabis blunder. Emang minta dikeplak kepalanya.'
2022-03-09 00:50:19+00:00,iwan_jovi,b'@panglima_z Mental pejabat kita msh cemen \xf0\x9f\xa4\xa3 Apalagi disumpel cuan #SegeraMakzulkanJokowi  #SegeraMakzulkanJokowi'
2022-03-10 14:10:41+00:00,anak kampong jin buang anak,"b'@panjimascom Melawan orang cacat pakai tongkat melawan teroris papua kalian ciut nyali,dasar polisi mental krupuk'"
2022-03-09 21:57:35+00:00,Salman,b'@panjiraden Gabisa salahin poce jg sih bang wkwk orang kenal mental dr blunder kiper tadi sebelum itu juga masih unggul\xf0\x9f\xa4\xa3'
2022-03-09 21:39:42+00:00,Manusia.kutub,b'@panjiraden MENTAL MAIN\xf0\x9f\x94\xa5'
2022-03-09 21:42:37+00:00,Mohammad Imam Basori,"b'@panjiraden Mental, 15 menit 3 gol,'"
2022-03-09 21:37:21+00:00,Boy William,b'@panjiraden PSG mental tempe wkwk'
2022-03-09 21:40:05+00:00,Jimmy Andreas,b'@panjiraden Udah down mental psg\xe2\x80\xa6.marquinhos pun jadi maguire \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2022-03-09 08:56:11+00:00,Aku sopo,"b'@pantungalimar Dasar mental yupi, sama saja juga https://t.co/3qK7IhAC7B'"
2022-03-09 23:41:45+00:00,??,"b'@pantungalimar Nyenyak lah kan mimpiin doi  Nitip sensory toy kak for mental health, buat yg anxiety, stress, etc b\xe2\x80\xa6 https://t.co/xLHopnx6Qv'"
2022-03-09 23:32:03+00:00,Arek Paidomania | Pelatih Onlen,b'@papaatha @gpratikno_11 @AREMA1986Merch @instakilogram__ @rohadiprsty @GilangJuragan99 Mental rusak'
2022-03-09 15:34:06+00:00,ara ; close.,"b'@papicoliZZ_ semangat confess, siapin mental nya yhh.'"
2022-03-09 04:00:37+00:00,â€¢????h,"b'@ParcelGuci @zaaakkk_ @taeprettyhands_ @kochengfess Hmmm berarti emang mental miskin, sok\xc2\xb2an pelihara tapi gak mamp\xe2\x80\xa6 https://t.co/a9nJf7vUiW'"
2022-03-09 10:23:54+00:00,"Rm_Saba,in","b'@PartaiSocmed Bukan serakah lagi, emang mental judi mah susah tum'"
2022-03-10 05:41:53+00:00,stario,b'@partekelir Justru karena telalu keras dia sampe kena mental seperti itu'
2022-03-09 00:13:56+00:00,jÃ³,"b'@pastelk1es ga ga bisa, mental w don'"
